yearmoth  min	  5th	   med	    95th     max
201610  284.49   284.67   287.83   289.79   289.97 
201611  274.63   275.11   278.67   281.99   283.27 
201612  268.62   269.32   272.36   275.79   276.08 
201701  266.12   266.68   272.44   276.08   276.44 
201702  270.53   270.99   275.04   278.55   280.68 
201703  274.28   274.39   278.48   281.11   283.21 
201704  278.92   279.35   283.10   287.80   288.02 
201705  287.10   287.44   290.95   293.21   293.26 
201706  293.77   295.17   297.57   301.31   301.98 
201707  298.85   299.35   301.72   303.99   303.99 
201708  298.29   299.45   301.69   303.75   303.90 
201709  292.50   294.04   295.85   298.00   298.29 
201710  284.64   285.12   287.15   290.36   290.72 
201711  274.20   274.59   278.39   281.02   282.05 
201712  267.04   268.38   271.95   275.62   275.85 
201801  266.92   267.66   272.06   276.31   276.53 
201802  267.11   269.57   274.59   279.76   280.25 
201803  272.56   273.28   277.32   280.17   280.59 
201804  279.22   279.26   282.71   285.73   287.09 
201805  287.03   287.21   290.08   293.37   293.45 
201806  292.99   293.88   296.93   299.50   300.75 
201807  298.71   298.93   302.04   304.14   304.64 
201808  299.74   299.78   301.88   303.99   304.51 
201809  293.97   294.19   296.76   298.60   299.06 
201810  284.26   284.87   287.66   290.57   290.92 
201811  275.07   275.16   278.20   280.91   281.53 
201812  269.30   269.51   272.33   276.39   276.72 
201901  268.30   269.16   272.44   274.78   275.02 
201902  268.31   270.03   274.51   278.09   278.50 
201903  273.22   274.46   277.93   281.23   281.32 
201904  278.27   279.00   282.90   287.00   288.32 
201905  286.54   286.60   290.37   293.16   294.84 
201906  293.74   294.74   297.66   301.04   302.04 
201907  297.82   300.01   302.32   304.41   304.88 
201908  298.58   298.70   302.32   304.01   304.33 
201909  292.66   293.52   295.93   298.47   299.44 
201910  284.14   285.74   288.02   290.45   291.94 
201911  274.70   276.18   277.88   281.67   281.94 
201912  267.22   267.44   272.53   275.93   276.53 
202001  265.82   266.36   271.93   274.94   274.98 
202002  270.34   270.52   274.08   278.77   279.50 
202003  273.32   273.81   278.34   281.91   284.10 
202004  277.69   280.40   283.08   285.64   285.94 
202005  287.95   288.64   290.94   294.17   294.25 
202006  294.39   294.63   298.11   300.49   300.87 
202007  298.02   299.57   302.14   304.54   304.77 
202008  298.78   299.74   302.25   303.52   303.90 
202009  293.33   293.59   296.28   298.51   298.80 
202010  284.81   285.07   287.93   291.74   292.57 
202011  275.42   276.05   279.29   284.08   284.22 
202012  267.97   269.32   273.25   275.58   275.62 
202101  267.01   267.57   272.35   276.44   277.14 
202102  269.86   271.65   275.07   278.91   278.93 
202103  273.66   275.24   278.18   282.80   283.64 
202104  279.73   279.93   283.61   286.35   287.15 
202105  286.72   287.78   291.09   293.80   294.10 
202106  294.41   294.99   297.45   300.60   301.73 
202107  297.34   297.51   301.98   304.47   304.70 
202108  297.44   299.24   301.51   303.59   303.88 
202109  292.58   292.62   296.02   298.22   299.97 
202110  283.71   284.91   287.22   290.31   290.39 
202111  275.10   275.67   278.53   281.13   281.58 
202112  268.51   269.20   272.11   275.55   278.39 
202201  262.84   268.03   271.89   274.61   277.46 
202202  269.73   270.60   274.59   276.89   279.45 
202203  274.18   274.64   278.40   280.68   281.33 
202204  279.26   279.88   283.30   286.03   288.80 
202205  287.13   287.28   290.70   293.51   293.57 
202206  294.47   294.64   297.42   299.65   300.04 
202207  299.10   299.41   302.20   304.25   304.72 
202208  298.37   298.93   301.78   303.69   305.04 
202209  292.33   293.21   295.93   298.20   298.83 
202210  284.42   284.76   287.51   290.35   290.88 
202211  274.89   274.91   278.35   281.41   281.55 
202212  267.48   268.03   272.32   276.61   276.79 
202301  268.32   268.74   271.57   275.55   278.34 
202302  267.34   269.35   274.58   277.65   278.27 
202303  272.60   274.17   278.15   282.32   283.10 
202304  277.80   278.24   283.22   288.60   288.68 
202305  285.22   286.26   290.38   293.90   294.29 
202306  291.43   294.01   297.07   301.11   301.72 
202307  299.72   299.86   302.45   305.50   305.69 
202308  297.56   298.38   302.11   304.43   305.03 
202309  291.21   291.91   296.46   299.05   299.29 
202310  284.27   284.41   287.95   290.47   291.98 
202311  276.11   276.18   278.96   281.19   281.84 
202312  267.89   267.95   272.19   275.79   275.86 
202401  264.66   264.70   271.22   276.76   277.13 
202402  270.11   271.85   274.94   279.69   280.63 
202403  275.66   275.96   278.63   281.85   281.99 
202404  279.72   280.42   283.88   288.03   288.06 
202405  286.96   288.57   291.58   295.25   296.12 
202406  294.21   295.37   298.12   300.05   301.73 
202407  298.87   299.71   302.00   304.99   305.13 
202408  298.54   299.19   302.31   304.14   304.33 
202409  293.53   293.55   296.59   299.11   299.44 
202410  284.75   285.91   287.83   291.25   293.32 
202411  275.51   275.67   279.06   282.25   283.50 
202412  269.05   269.32   273.34   276.95   276.99 
202501  267.48   267.59   272.71   277.02   277.52 
202502  269.78   269.96   275.60   279.08   280.59 
202503  274.39   274.42   278.74   283.40   283.76 
202504  279.89   280.11   284.02   287.59   288.51 
202505  287.49   288.50   291.50   293.73   293.77 
202506  293.75   295.07   298.49   301.28   301.40 
202507  299.39   300.14   302.87   304.65   304.80 
202508  300.27   300.38   302.43   304.48   304.78 
202509  293.75   294.11   296.48   298.70   298.87 
202510  283.18   284.98   288.33   291.83   292.12 
202511  275.70   276.51   279.85   283.14   284.20 
202512  269.01   269.36   273.26   275.99   276.07 
202601  268.09   268.29   272.51   276.30   276.82 
202602  269.68   270.37   274.87   278.66   279.92 
202603  272.51   275.39   278.32   282.04   282.99 
202604  278.12   280.44   283.48   286.63   287.79 
202605  286.37   286.93   291.64   294.39   295.67 
202606  293.82   294.25   297.22   300.67   301.26 
202607  298.98   299.40   302.30   304.81   304.93 
202608  299.74   300.21   302.26   304.55   304.76 
202609  294.77   294.89   297.02   298.83   299.84 
202610  284.79   285.13   288.29   290.53   290.79 
202611  275.55   275.79   278.89   281.41   281.66 
202612  268.50   268.69   272.60   274.76   276.42 
202701  267.58   267.58   271.92   276.27   276.53 
202702  270.67   271.11   275.07   279.28   279.80 
202703  272.58   273.27   278.27   280.55   282.98 
202704  279.65   280.70   282.99   287.09   287.78 
202705  285.54   287.92   291.18   293.68   294.39 
202706  293.95   294.01   298.01   300.66   300.89 
202707  298.51   298.91   302.68   305.19   305.34 
202708  298.81   299.21   302.53   304.27   304.86 
202709  294.13   294.56   296.69   298.24   298.32 
202710  285.58   285.68   288.70   291.06   291.36 
202711  275.66   275.80   279.78   282.13   282.94 
202712  268.66   270.26   272.49   277.40   277.52 
202801  268.34   269.21   272.98   277.14   277.81 
202802  271.07   271.14   274.94   278.42   278.49 
202803  275.53   275.76   278.62   281.30   282.04 
202804  280.90   281.19   284.67   286.33   287.13 
202805  288.30   288.64   291.72   294.00   294.50 
202806  294.13   295.18   298.00   300.94   300.96 
202807  298.81   299.64   302.44   305.01   305.09 
202808  297.94   298.28   302.17   304.26   304.54 
202809  293.86   294.10   297.07   299.19   299.22 
202810  284.35   285.02   288.81   291.08   291.34 
202811  276.03   276.16   279.17   282.60   283.03 
202812  268.16   269.68   273.20   276.00   276.08 
202901  267.91   268.98   271.96   275.55   276.10 
202902  270.14   271.45   275.87   278.91   279.45 
202903  275.92   276.14   278.85   281.15   283.36 
202904  280.65   280.80   284.21   287.75   288.18 
202905  287.53   289.04   291.51   293.78   294.12 
202906  294.92   295.91   298.41   301.00   301.99 
202907  299.00   299.21   303.00   304.62   305.50 
202908  299.18   299.23   302.78   304.09   304.11 
202909  294.19   294.26   296.60   299.01   299.08 
202910  286.09   286.13   288.36   291.12   291.76 
202911  274.42   274.67   279.24   282.20   282.73 
202912  268.79   269.29   272.03   275.57   276.20 
203001  265.63   268.09   272.16   276.83   277.02 
203002  270.00   271.08   276.21   278.69   279.04 
203003  273.56   274.22   278.61   283.44   283.81 
203004  276.94   280.77   284.84   288.11   288.91 
203005  286.79   287.63   292.23   295.37   296.00 
203006  294.36   294.95   298.55   301.02   301.48 
203007  299.59   299.69   302.85   305.22   305.25 
203008  299.33   299.79   302.58   305.07   305.21 
203009  292.91   294.05   296.91   298.86   298.95 
203010  284.88   285.92   288.35   291.64   291.86 
203011  273.43   275.74   279.31   282.21   282.54 
203012  267.53   268.94   271.80   276.63   277.12 
203101  266.97   267.30   271.89   276.11   277.74 
203102  270.40   271.14   275.64   278.36   280.33 
203103  274.89   274.96   278.37   282.54   282.96 
203104  280.52   280.75   283.97   289.58   289.72 
203105  288.53   289.13   291.15   294.13   294.14 
203106  294.89   295.09   297.55   301.14   301.80 
203107  299.72   299.80   302.65   304.70   304.93 
203108  298.29   300.51   302.73   303.99   304.23 
203109  293.96   294.65   296.77   299.26   299.90 
203110  284.13   285.53   288.65   290.83   292.43 
203111  276.72   277.07   279.23   281.89   282.27 
203112  267.81   268.47   273.19   277.50   277.83 
203201  267.66   268.08   272.84   276.59   277.75 
203202  270.45   271.44   274.79   278.87   279.42 
203203  274.10   274.89   278.47   281.15   281.21 
203204  278.38   279.29   284.02   287.68   288.41 
203205  287.72   288.01   291.62   295.19   295.71 
203206  293.14   295.08   298.43   300.18   301.49 
203207  298.32   298.65   302.30   304.14   306.18 
203208  297.70   298.13   302.38   303.82   304.97 
203209  292.86   293.09   296.84   299.52   299.61 
203210  285.00   285.17   288.40   290.76   291.52 
203211  276.35   276.46   279.48   281.56   283.37 
203212  267.56   268.99   272.61   276.28   276.77 
203301  265.74   268.24   272.50   276.40   276.42 
203302  269.78   269.82   275.04   277.79   278.85 
203303  272.46   275.28   277.69   281.85   281.89 
203304  277.07   280.24   283.40   287.83   289.07 
203305  288.36   288.52   290.82   294.89   295.56 
203306  292.66   294.45   297.83   299.61   300.62 
203307  297.80   298.48   302.37   304.94   305.50 
203308  299.75   300.33   301.86   304.37   304.48 
203309  294.72   295.05   297.02   298.95   299.41 
203310  284.90   285.19   288.81   291.64   291.83 
203311  275.31   275.85   279.56   282.14   282.61 
203312  268.35   269.00   272.67   275.34   276.62 
203401  265.87   268.62   272.99   276.69   276.92 
203402  272.23   272.55   275.44   278.49   279.41 
203403  273.96   275.23   278.68   281.13   282.48 
203404  278.22   281.27   284.11   287.95   288.20 
203405  287.27   287.67   291.68   294.43   294.46 
203406  293.45   295.52   297.83   301.47   301.97 
203407  297.01   299.01   303.28   304.96   305.66 
203408  300.06   300.41   302.80   304.77   305.49 
203409  292.29   294.52   297.51   299.83   300.48 
203410  285.76   286.08   288.59   291.68   291.91 
203411  276.87   276.94   279.53   282.83   283.70 
203412  269.24   270.57   273.92   277.00   277.79 
203501  268.19   268.26   273.97   277.81   277.88 
203502  270.02   271.52   275.66   278.95   280.25 
203503  272.42   275.63   279.44   284.17   286.24 
203504  281.25   281.28   284.69   287.99   289.64 
203505  288.70   289.83   292.14   295.39   295.85 
203506  294.85   294.86   299.01   301.51   302.26 
203507  300.23   300.30   303.36   305.25   305.47 
203508  299.13   300.45   303.08   304.70   305.61 
203509  294.21   294.87   297.21   299.56   300.91 
203510  286.14   286.33   288.87   291.35   291.69 
203511  276.00   276.13   279.47   282.78   283.78 
203512  268.90   269.42   272.89   276.97   277.34 
203601  264.89   265.48   272.52   276.95   277.52 
203602  270.26   271.53   275.58   279.92   279.92 
203603  276.18   277.02   279.24   283.12   286.05 
203604  280.46   281.42   284.63   288.77   290.66 
203605  287.99   289.32   291.83   294.55   295.31 
203606  294.78   294.87   298.19   300.96   301.43 
203607  298.31   298.89   302.61   305.16   305.57 
203608  298.20   299.83   302.85   305.00   305.54 
203609  293.92   294.65   297.05   299.94   300.21 
203610  286.19   286.47   288.91   291.74   291.78 
203611  275.87   276.84   279.62   282.40   283.71 
203612  267.94   268.48   273.02   277.42   278.11 
203701  266.62   267.39   273.07   277.13   277.97 
203702  269.79   270.35   274.98   280.30   281.42 
203703  274.27   274.48   279.16   283.04   283.58 
203704  280.98   281.87   285.35   288.94   289.97 
203705  288.93   289.54   291.59   295.63   295.78 
203706  295.19   295.21   298.31   301.79   302.23 
203707  299.47   300.93   303.36   305.48   305.53 
203708  299.45   299.76   303.37   304.93   305.46 
203709  293.86   294.28   297.44   300.21   300.54 
203710  285.05   285.18   288.83   292.33   293.27 
203711  276.24   276.70   279.78   282.15   282.97 
203712  268.59   269.77   273.73   277.10   277.24 
203801  266.72   267.78   272.51   275.60   276.17 
203802  270.57   271.27   274.82   278.44   279.12 
203803  274.38   274.90   278.49   280.92   281.09 
203804  280.07   280.32   283.44   287.06   288.62 
203805  288.58   288.59   291.65   294.41   294.79 
203806  295.55   295.74   298.28   300.52   300.90 
203807  298.55   301.00   303.39   305.01   305.80 
203808  300.52   300.98   303.16   305.08   305.09 
203809  294.49   294.82   297.45   299.68   301.43 
203810  284.52   285.12   288.69   291.68   292.21 
203811  275.92   276.73   279.80   283.19   283.38 
203812  269.14   270.50   274.09   277.25   278.09 
203901  270.05   270.44   273.58   276.10   277.08 
203902  270.90   271.36   275.93   278.45   279.33 
203903  276.48   277.00   279.11   282.95   283.10 
203904  281.17   281.66   284.35   287.88   288.47 
203905  288.81   289.97   291.98   295.81   295.81 
203906  294.66   295.29   298.51   301.27   302.20 
203907  299.17   301.07   303.42   305.27   305.65 
203908  301.34   301.78   303.96   305.63   305.91 
203909  293.83   294.39   297.74   300.54   300.66 
203910  286.41   287.03   288.80   291.34   292.71 
203911  274.81   275.09   279.68   283.04   284.16 
203912  267.39   270.03   274.54   276.92   277.24 
204001  268.27   268.55   273.22   276.36   277.85 
204002  271.99   272.37   275.20   279.60   280.09 
204003  275.79   276.24   279.31   282.78   283.64 
204004  279.33   281.28   283.90   288.34   289.42 
204005  287.65   288.35   292.26   294.64   294.78 
204006  295.89   296.47   299.50   301.86   301.86 
204007  300.45   300.78   303.36   305.25   305.96 
204008  299.87   300.76   303.21   305.41   305.58 
204009  294.41   294.45   297.41   300.08   300.52 
204010  285.15   285.98   288.54   292.27   293.10 
204011  276.45   276.75   280.09   281.65   282.55 
204012  269.93   270.26   273.83   277.42   277.69 
204101  268.58   268.67   272.91   276.82   277.40 
204102  271.06   271.11   275.76   279.96   279.97 
204103  272.43   274.30   279.28   281.81   281.97 
204104  278.66   280.97   284.83   288.22   288.70 
204105  288.01   289.49   292.03   295.16   296.29 
204106  293.24   294.34   298.28   300.81   301.21 
204107  299.36   299.96   302.74   305.45   305.92 
204108  299.27   299.77   302.72   305.53   306.19 
204109  293.72   293.98   297.60   299.89   300.03 
204110  283.01   286.84   289.33   292.04   292.69 
204111  276.53   277.28   280.24   282.23   283.39 
204112  268.76   269.35   273.86   277.55   278.18 
204201  267.64   268.97   273.11   276.93   277.25 
204202  273.27   273.31   275.62   280.22   281.85 
204203  274.65   276.26   279.67   282.69   283.11 
204204  280.82   280.99   285.18   286.93   287.14 
204205  288.71   289.00   292.44   295.29   295.81 
204206  294.38   295.26   298.74   301.24   301.75 
204207  299.38   300.33   303.16   305.73   305.99 
204208  298.16   299.09   303.20   305.65   305.90 
204209  292.54   295.26   297.65   300.22   300.45 
204210  285.81   286.42   288.30   290.99   291.41 
204211  276.30   277.35   280.67   283.32   283.76 
204212  267.95   269.96   273.85   276.27   276.65 
204301  268.18   269.83   273.59   276.36   276.98 
204302  271.93   272.03   276.74   279.47   280.47 
204303  274.93   275.61   279.45   282.04   282.75 
204304  278.94   280.50   285.16   288.98   289.55 
204305  287.81   289.22   291.84   294.65   295.27 
204306  294.52   295.79   299.09   302.18   302.29 
204307  298.79   300.14   303.39   306.92   307.25 
204308  298.55   300.25   303.36   306.27   307.16 
204309  293.70   294.80   298.16   299.99   301.60 
204310  286.05   286.49   289.63   292.33   292.99 
204311  276.93   278.50   280.02   284.28   284.47 
204312  269.96   271.21   273.96   278.21   278.83 
204401  268.05   269.83   272.84   277.61   278.70 
204402  271.43   271.44   275.50   278.18   278.38 
204403  276.91   277.18   279.09   283.24   283.25 
204404  280.72   281.10   284.95   289.75   290.52 
204405  289.39   289.40   292.13   295.18   295.62 
204406  294.11   295.32   299.20   301.17   301.27 
204407  298.93   299.49   303.57   305.97   305.98 
204408  298.57   298.83   303.11   305.38   305.38 
204409  295.57   295.61   297.96   300.77   301.07 
204410  286.87   286.88   289.00   291.99   292.13 
204411  276.82   277.04   279.66   282.76   283.69 
204412  268.51   268.59   273.63   277.62   280.28 
204501  268.37   268.75   273.20   277.13   278.58 
204502  272.71   272.82   276.43   280.12   280.79 
204503  274.98   276.44   279.20   283.03   283.70 
204504  280.52   280.96   284.93   288.05   288.08 
204505  288.59   289.15   292.16   295.34   296.34 
204506  295.49   296.39   299.29   301.44   302.30 
204507  299.40   300.76   303.43   305.74   305.79 
204508  300.85   301.29   303.72   305.33   305.60 
204509  294.61   295.98   298.26   300.16   300.90 
204510  286.20   286.82   289.73   291.85   292.04 
204511  277.89   277.94   280.52   283.30   283.42 
204512  271.13   271.38   274.32   277.64   277.85 
204601  265.85   270.91   274.21   277.31   278.50 
204602  271.88   271.91   276.54   280.27   280.87 
204603  274.51   275.99   280.38   282.73   283.24 
204604  279.80   281.91   284.89   288.59   289.89 
204605  288.10   288.47   292.63   295.40   296.20 
204606  293.51   295.96   298.99   302.67   304.07 
204607  300.14   300.33   303.59   305.88   306.29 
204608  300.40   300.60   303.51   305.87   306.25 
204609  293.88   294.97   297.92   299.66   299.88 
204610  286.28   287.22   290.00   292.18   292.49 
204611  273.89   278.01   280.22   283.63   284.21 
204612  270.44   270.45   273.47   277.93   279.56 
204701  268.90   269.74   273.11   277.03   280.08 
204702  270.93   271.34   276.11   279.96   280.01 
204703  274.52   274.53   279.08   282.60   282.82 
204704  280.81   280.83   284.85   288.97   290.56 
204705  288.68   289.52   293.19   295.33   296.65 
204706  294.82   294.83   299.28   301.70   302.18 
204707  299.95   300.79   303.92   305.93   306.31 
204708  299.31   300.58   304.06   305.78   305.80 
204709  295.56   295.93   298.26   300.51   300.82 
204710  286.87   287.24   289.61   292.34   292.75 
204711  276.28   277.94   280.71   283.23   283.28 
204712  269.74   269.93   273.92   275.96   276.26 
204801  269.42   270.55   274.31   276.90   279.20 
204802  273.30   273.40   276.22   279.24   279.68 
204803  276.74   277.16   280.10   283.68   283.85 
204804  281.02   281.20   285.36   288.15   289.55 
204805  288.80   289.09   292.54   295.35   296.31 
204806  295.21   296.03   299.20   301.30   301.38 
204807  299.76   299.77   304.17   305.91   305.91 
204808  299.34   301.56   304.17   305.94   305.95 
204809  295.82   296.24   298.20   300.67   301.31 
204810  287.19   287.49   290.09   292.23   292.65 
204811  276.72   276.99   281.21   283.98   284.36 
204812  271.23   271.24   273.79   277.96   279.78 
204901  267.26   267.60   272.99   276.43   278.63 
204902  273.11   273.25   276.08   279.50   279.78 
204903  275.34   275.40   279.26   282.44   283.05 
204904  280.78   281.26   285.04   290.59   291.20 
204905  287.84   289.15   292.71   295.69   295.92 
204906  295.07   295.07   299.07   301.14   301.62 
204907  298.53   299.83   304.09   306.57   306.62 
204908  299.44   300.04   304.26   305.48   305.52 
204909  293.71   295.10   298.47   300.80   301.67 
204910  285.82   287.51   290.26   292.80   292.80 
204911  278.77   278.89   280.95   283.66   283.76 
204912  269.61   270.63   274.08   277.81   278.19 
205001  268.61   268.96   273.52   275.74   278.23 
205002  272.39   272.83   276.38   278.26   278.28 
205003  274.75   277.30   280.11   283.13   283.22 
205004  282.76   282.96   285.68   290.10   292.03 
205005  290.08   290.38   293.10   296.06   296.09 
205006  296.87   296.89   299.82   301.76   302.42 
205007  299.64   300.98   304.05   306.28   306.54 
205008  301.13   301.83   304.24   305.80   306.78 
205009  295.10   295.82   297.93   300.28   301.06 
205010  286.72   286.85   290.11   292.76   294.08 
205011  277.90   278.05   280.44   284.04   284.10 
205012  269.22   269.93   274.53   277.45   277.58 
205101  267.31   267.53   273.71   277.54   278.00 
205102  268.61   271.83   276.14   279.99   280.34 
205103  274.14   275.76   279.32   282.35   282.75 
205104  281.30   281.48   285.39   288.08   288.42 
205105  289.79   290.01   292.88   295.79   296.00 
205106  296.12   296.28   298.73   302.07   302.46 
205107  300.22   301.04   303.34   306.55   307.33 
205108  299.97   300.80   303.73   306.00   306.95 
205109  294.65   295.23   297.80   300.22   300.66 
205110  286.25   287.25   290.34   292.38   292.77 
205111  277.64   277.96   280.90   283.97   284.05 
205112  270.14   270.38   274.10   277.39   278.03 
205201  269.45   269.47   273.51   278.83   280.02 
205202  269.38   270.79   276.11   280.00   280.74 
205203  276.05   276.80   279.54   283.35   285.84 
205204  281.26   282.23   284.83   288.35   288.46 
205205  289.53   289.71   292.75   295.45   295.64 
205206  296.32   297.02   299.55   302.20   302.89 
205207  300.12   300.47   303.65   305.72   305.96 
205208  300.60   301.08   304.15   305.80   306.49 
205209  295.54   295.78   298.43   301.26   301.44 
205210  286.32   287.85   289.98   292.69   293.14 
205211  277.22   278.09   281.30   283.77   283.88 
205212  270.33   271.32   274.99   278.20   278.79 
205301  269.25   269.47   273.79   276.81   279.62 
205302  273.51   273.97   277.05   280.81   281.93 
205303  275.32   276.95   280.35   284.65   285.08 
205304  279.96   282.45   285.59   289.28   290.37 
205305  288.79   289.47   293.03   296.03   296.11 
205306  296.94   297.48   299.15   301.29   301.92 
205307  301.68   301.99   304.30   306.51   306.73 
205308  301.75   302.01   304.46   306.35   306.67 
205309  295.31   295.92   298.62   301.11   301.14 
205310  287.47   287.54   289.73   293.45   293.53 
205311  277.21   277.72   280.70   284.07   284.59 
205312  270.67   271.23   275.05   277.98   278.12 
205401  269.83   270.54   273.50   279.17   279.46 
205402  271.59   272.42   276.68   280.21   281.07 
205403  273.28   273.55   280.60   283.82   286.15 
205404  280.30   282.27   285.93   289.22   289.43 
205405  290.50   290.90   292.89   296.20   297.15 
205406  295.29   296.76   300.01   302.61   302.99 
205407  300.12   300.31   303.88   306.97   307.28 
205408  300.91   301.49   303.63   306.16   306.59 
205409  295.08   295.47   298.42   300.85   301.17 
205410  286.47   286.87   290.20   292.81   293.09 
205411  277.86   278.70   280.57   284.51   285.21 
205412  270.97   271.54   274.67   278.05   278.48 
205501  270.20   270.52   272.91   276.52   276.61 
205502  273.11   273.57   276.46   280.13   281.05 
205503  274.71   276.38   279.81   282.20   285.09 
205504  280.36   281.00   285.25   290.91   290.94 
205505  289.13   290.45   294.00   296.40   296.74 
205506  296.86   296.90   299.99   303.43   304.29 
205507  299.91   300.54   304.39   306.80   307.02 
205508  301.93   302.82   304.59   306.64   307.97 
205509  293.87   294.33   298.99   300.97   301.14 
205510  287.33   287.33   290.34   294.13   294.95 
205511  277.74   278.21   280.92   284.89   285.92 
205512  270.34   270.63   274.36   278.35   278.63 
205601  268.75   269.24   274.60   277.73   277.82 
205602  271.78   271.95   277.20   280.14   280.31 
205603  276.63   276.72   280.25   283.15   284.51 
205604  282.19   282.42   286.13   289.37   289.79 
205605  290.83   290.93   293.41   296.99   297.68 
205606  297.46   297.78   299.64   302.17   302.21 
205607  300.63   301.79   304.08   306.70   307.10 
205608  300.16   302.31   304.75   306.36   306.47 
205609  295.01   296.22   298.57   301.40   301.40 
205610  286.62   287.78   289.37   292.97   293.54 
205611  278.21   278.40   280.73   283.44   283.67 
205612  271.51   271.75   274.80   277.55   279.49 
205701  268.92   269.67   274.02   276.72   277.20 
205702  272.58   273.30   276.84   279.98   281.42 
205703  275.69   276.21   280.61   283.35   283.77 
205704  282.99   284.18   286.29   288.94   289.73 
205705  289.92   290.06   292.96   296.06   296.49 
205706  296.62   297.44   300.19   302.23   303.22 
205707  301.38   301.45   304.72   307.01   307.48 
205708  300.40   301.52   304.91   306.26   306.90 
205709  295.71   296.66   298.93   300.84   301.53 
205710  287.27   287.59   290.04   293.78   294.93 
205711  278.73   278.96   281.53   284.07   284.14 
205712  270.87   271.16   274.44   277.96   278.95 
205801  271.75   271.80   273.99   277.68   278.56 
205802  273.10   273.59   277.00   279.79   280.08 
205803  277.54   277.88   280.86   284.34   284.92 
205804  282.96   283.43   286.05   290.56   290.57 
205805  290.27   291.94   293.87   296.65   299.27 
205806  296.28   296.49   300.07   303.99   304.86 
205807  300.03   301.39   304.72   307.32   307.38 
205808  299.16   301.30   304.80   306.66   306.66 
205809  295.58   296.39   299.04   301.46   302.03 
205810  287.48   287.74   290.38   293.50   293.51 
205811  277.60   278.15   281.27   283.94   284.01 
205812  270.60   271.10   274.79   278.10   279.34 
205901  271.22   271.48   274.34   277.53   279.72 
205902  273.00   273.96   277.29   280.74   282.28 
205903  277.28   277.74   280.72   284.23   284.61 
205904  281.78   282.86   286.29   290.86   291.55 
205905  289.99   290.76   293.96   296.50   297.08 
205906  296.06   297.25   300.15   301.69   303.21 
205907  300.71   301.12   304.73   306.83   306.88 
205908  300.22   301.05   304.62   306.59   306.64 
205909  294.32   295.75   299.01   302.12   302.47 
205910  287.62   287.99   290.50   293.62   295.18 
205911  278.91   279.21   281.89   284.36   284.78 
205912  269.04   270.91   275.08   277.73   278.23 
206001  266.24   269.25   274.38   279.33   282.26 
206002  272.85   273.89   276.96   280.21   283.85 
206003  277.56   277.67   280.24   283.36   285.02 
206004  281.16   281.62   285.84   289.34   290.09 
206005  290.75   290.78   293.88   296.48   296.83 
206006  297.12   297.31   300.47   302.66   303.16 
206007  301.75   301.93   304.47   306.44   306.88 
206008  301.60   301.88   305.13   306.89   307.14 
206009  294.98   295.34   299.00   301.23   301.29 
206010  287.12   288.77   290.52   293.31   293.49 
206011  277.63   278.03   281.40   285.08   285.53 
206012  271.23   272.06   274.68   278.93   280.73 
206101  269.55   270.65   274.44   277.96   278.58 
206102  274.47   275.31   276.88   280.74   281.13 
206103  276.66   277.40   281.01   283.77   284.49 
206104  282.00   282.31   285.90   290.67   291.06 
206105  289.71   289.94   293.50   296.61   297.48 
206106  294.37   296.73   299.79   302.49   303.21 
206107  301.37   302.22   304.84   307.22   307.30 
206108  300.69   301.82   304.51   307.31   307.49 
206109  295.15   295.42   298.76   300.94   301.41 
206110  285.93   287.57   290.30   293.97   294.42 
206111  278.63   278.77   281.71   284.55   284.90 
206112  271.62   271.72   275.03   277.81   278.37 
206201  270.91   271.10   274.16   277.56   278.19 
206202  273.46   273.68   276.86   280.33   280.52 
206203  277.10   277.99   280.18   282.58   283.20 
206204  282.27   283.28   285.98   290.31   291.34 
206205  289.99   291.19   294.28   298.43   298.50 
206206  296.18   296.76   300.00   303.57   303.94 
206207  300.86   301.83   304.80   307.24   307.31 
206208  300.08   301.40   304.15   306.27   307.01 
206209  296.78   296.80   299.08   301.93   302.09 
206210  287.50   287.70   290.83   292.55   292.74 
206211  277.34   277.87   281.61   284.77   286.80 
206212  271.51   272.33   274.99   277.40   278.56 
206301  268.60   270.95   274.00   277.53   279.55 
206302  272.08   273.18   277.42   280.67   283.88 
206303  275.20   276.21   280.56   283.87   284.87 
206304  282.48   283.18   286.30   289.10   290.89 
206305  290.52   290.91   294.35   296.43   296.48 
206306  296.25   296.85   300.27   302.67   303.85 
206307  300.29   300.60   305.22   307.93   307.93 
206308  300.24   300.35   304.95   307.02   307.11 
206309  294.68   295.81   299.17   301.22   301.28 
206310  286.57   287.74   290.67   294.82   295.39 
206311  277.88   278.99   280.99   284.00   286.63 
206312  270.75   272.01   275.03   279.07   279.40 
206401  270.45   270.50   274.47   278.94   279.99 
206402  272.88   274.31   277.45   280.66   281.12 
206403  277.29   277.64   280.11   284.15   285.59 
206404  282.80   283.57   287.39   290.08   290.91 
206405  290.68   291.10   294.32   296.90   297.96 
206406  296.05   296.22   300.83   303.03   303.22 
206407  302.14   302.35   305.22   307.43   307.61 
206408  302.09   302.88   305.43   307.79   308.15 
206409  296.56   297.17   299.43   302.22   302.39 
206410  288.19   288.45   290.92   293.50   294.33 
206411  276.33   278.92   282.05   285.28   287.44 
206412  271.57   271.61   275.64   279.08   279.68 
206501  270.29   271.01   275.28   279.38   281.89 
206502  274.41   275.05   277.59   280.27   280.76 
206503  277.92   278.21   281.14   284.55   284.62 
