yearmoth  min	  5th	   med	    95th     max
201612  256.42   258.69   262.45   266.90   267.95 
201701  254.17   255.39   261.38   267.03   267.19 
201702  258.12   259.38   264.51   268.87   270.77 
201703  262.57   264.35   268.75   271.18   272.17 
201704  269.15   271.01   273.06   276.07   276.47 
201705  277.13   277.47   279.01   280.67   281.66 
201706  282.14   282.45   284.01   286.56   286.58 
201707  286.39   286.68   288.17   289.12   289.50 
201708  286.92   287.07   287.91   289.23   289.47 
201709  281.30   281.61   283.10   284.35   284.80 
201710  273.45   274.20   276.30   278.61   278.65 
201711  264.58   265.44   269.22   272.34   272.47 
201712  254.24   256.76   262.24   266.39   266.49 
201801  254.00   255.12   261.62   266.46   267.56 
201802  253.05   259.08   264.62   269.76   271.97 
201803  260.78   261.48   268.59   271.17   271.44 
201804  269.72   270.13   272.53   275.01   275.16 
201805  276.68   276.94   278.76   280.11   280.50 
201806  281.77   282.05   283.67   285.97   286.09 
201807  285.87   286.55   287.84   289.08   289.55 
201808  285.52   286.08   287.84   289.35   289.37 
201809  281.38   281.92   283.45   284.44   284.54 
201810  272.55   273.24   276.86   278.57   278.82 
201811  264.21   265.95   269.11   271.19   272.85 
201812  257.90   258.07   262.76   267.15   268.94 
201901  255.27   256.97   262.01   264.85   265.07 
201902  255.99   257.94   264.25   267.04   270.07 
201903  261.17   265.08   268.81   270.99   271.36 
201904  268.19   268.73   273.04   276.00   276.13 
201905  277.18   277.37   278.69   280.54   280.80 
201906  282.23   282.31   283.99   285.65   286.17 
201907  285.53   285.73   288.24   289.47   289.61 
201908  286.36   286.66   288.18   289.70   289.94 
201909  281.25   281.73   283.18   284.57   284.61 
201910  274.06   275.14   276.62   279.15   279.22 
201911  265.51   266.01   269.60   272.87   274.65 
201912  255.28   255.85   263.16   266.93   266.95 
202001  252.53   254.27   260.75   265.67   266.25 
202002  258.10   258.55   262.87   268.52   269.71 
202003  261.21   261.33   268.59   272.00   272.41 
202004  268.98   269.72   273.07   275.30   275.36 
202005  277.55   277.65   278.92   280.66   280.89 
202006  282.22   282.39   284.23   285.48   285.58 
202007  285.81   286.55   288.27   289.49   289.89 
202008  286.86   286.99   288.02   289.47   289.57 
202009  281.48   281.87   283.54   284.66   285.56 
202010  273.56   274.09   276.81   278.67   279.46 
202011  264.60   267.37   270.50   272.47   273.84 
202012  255.17   258.45   263.70   267.83   268.46 
202101  254.09   254.86   262.71   267.14   267.80 
202102  258.09   260.50   265.35   269.66   270.57 
202103  263.08   264.07   268.91   271.61   272.61 
202104  269.93   270.52   273.55   274.99   275.40 
202105  276.64   276.79   279.10   280.87   281.16 
202106  280.60   282.96   284.06   286.06   286.20 
202107  285.94   286.27   288.19   289.53   289.60 
202108  286.45   286.75   287.92   289.20   289.27 
202109  281.61   282.13   283.21   285.19   285.50 
202110  273.82   274.18   276.30   278.47   278.90 
202111  264.20   265.68   269.10   272.52   273.43 
202112  256.69   258.71   262.27   266.37   268.58 
202201  248.73   254.49   261.48   266.39   269.88 
202202  258.10   258.32   264.21   268.44   271.66 
202203  262.41   264.00   268.63   271.13   272.16 
202204  269.77   270.00   273.25   276.16   276.32 
202205  276.61   277.61   279.07   280.07   280.21 
202206  281.75   282.19   284.08   285.95   286.03 
202207  286.34   286.36   288.44   290.07   290.36 
202208  285.07   286.47   288.28   289.50   289.54 
202209  281.21   281.52   283.29   284.72   284.92 
202210  273.41   274.34   276.50   279.40   279.76 
202211  265.75   265.78   269.41   271.69   272.39 
202212  255.65   257.25   262.49   268.62   269.40 
202301  255.96   256.63   261.13   266.92   268.14 
202302  254.76   256.10   264.48   268.19   268.80 
202303  260.20   262.66   268.32   271.80   272.56 
202304  267.29   267.72   273.26   276.50   276.57 
202305  276.00   276.04   279.15   280.57   280.73 
202306  281.38   282.29   283.75   286.20   286.35 
202307  286.11   287.00   288.67   289.47   290.57 
202308  285.82   285.86   288.18   289.33   290.33 
202309  281.19   281.58   283.58   285.01   285.65 
202310  273.85   273.86   276.90   279.14   279.19 
202311  266.68   266.96   270.13   272.09   272.52 
202312  254.85   256.76   262.03   267.49   268.86 
202401  250.78   251.40   260.01   266.75   267.86 
202402  259.75   260.27   264.80   269.91   270.00 
202403  265.23   265.90   268.62   271.76   272.26 
202404  269.88   270.73   273.82   275.79   276.11 
202405  277.31   277.77   279.50   281.89   281.98 
202406  283.02   283.18   284.46   286.39   287.22 
202407  285.21   285.46   288.23   290.01   290.09 
202408  286.82   286.87   288.18   289.61   289.62 
202409  281.31   281.76   283.45   284.71   285.44 
202410  275.04   275.14   277.26   279.27   279.70 
202411  264.84   265.16   270.09   272.49   272.90 
202412  257.59   258.65   263.85   268.45   268.99 
202501  255.11   255.46   262.50   267.07   268.24 
202502  257.32   258.25   266.15   269.19   270.75 
202503  263.75   264.04   268.86   272.97   273.81 
202504  269.75   271.48   273.55   276.08   276.52 
202505  277.19   277.94   279.60   281.68   282.32 
202506  282.43   282.56   284.74   286.70   286.73 
202507  286.58   287.12   289.02   289.94   290.10 
202508  286.79   287.19   288.41   289.40   289.56 
202509  281.68   281.92   283.74   284.79   284.81 
202510  273.87   274.25   276.90   279.46   279.53 
202511  265.66   266.48   270.36   272.94   273.51 
202512  258.36   259.08   263.49   267.66   268.00 
202601  254.75   256.69   262.37   267.04   267.65 
202602  256.67   259.33   265.04   269.37   269.93 
202603  260.22   264.48   268.69   271.81   271.93 
202604  267.30   269.99   273.85   275.38   275.61 
202605  274.88   277.72   279.48   281.63   281.90 
202606  282.47   282.56   284.28   285.54   285.94 
202607  286.33   286.97   288.57   289.67   289.86 
202608  286.60   286.85   288.46   289.45   289.53 
202609  281.90   282.02   283.79   285.10   285.59 
202610  274.06   274.81   277.40   279.11   279.96 
202611  265.82   266.37   269.24   272.26   273.14 
202612  256.78   256.92   262.79   267.18   268.00 
202701  254.65   254.81   261.81   266.09   266.66 
202702  258.59   259.95   265.41   270.22   270.25 
202703  261.28   263.14   268.85   271.18   272.50 
202704  267.83   270.47   273.15   275.29   276.45 
202705  276.71   277.43   279.64   281.25   281.39 
202706  282.10   282.69   284.48   286.16   286.74 
202707  285.19   286.18   288.74   290.24   291.01 
202708  287.13   287.28   288.51   289.86   290.19 
202709  282.39   282.66   283.87   285.28   285.32 
202710  274.14   274.48   276.94   278.52   278.97 
202711  265.08   266.52   269.99   272.48   272.60 
202712  256.43   259.39   263.34   267.77   268.54 
202801  256.05   257.28   262.86   268.07   269.27 
202802  258.96   259.03   265.25   269.11   270.20 
202803  264.48   264.96   268.91   272.43   272.81 
202804  270.99   271.80   273.77   275.49   276.58 
202805  276.56   278.07   279.58   281.31   281.64 
202806  281.95   282.31   284.41   286.13   286.65 
202807  285.93   286.83   288.77   289.87   290.49 
202808  286.06   286.35   288.10   289.24   289.27 
202809  281.50   282.19   283.98   285.59   285.93 
202810  274.14   274.26   277.14   279.03   279.60 
202811  266.97   267.43   269.70   272.48   272.53 
202812  256.19   258.34   263.60   267.41   267.53 
202901  256.63   256.85   261.20   266.71   268.09 
202902  256.39   259.98   265.89   269.81   271.11 
202903  263.72   265.76   269.13   272.29   272.54 
202904  270.55   271.39   273.64   276.60   276.67 
202905  277.67   278.12   279.33   281.10   281.55 
202906  282.92   283.02   284.29   286.01   286.61 
202907  286.33   286.90   288.93   289.67   289.76 
202908  287.09   287.10   288.49   289.38   289.61 
202909  281.93   282.05   283.68   284.87   285.61 
202910  275.56   275.59   276.78   278.47   278.90 
202911  264.58   265.09   270.26   272.95   274.36 
202912  257.02   257.75   261.74   266.35   266.69 
203001  252.88   255.49   261.68   266.85   268.25 
203002  258.94   260.00   265.74   269.37   271.10 
203003  262.74   264.28   269.21   272.68   272.71 
203004  268.14   271.16   273.61   277.07   277.42 
203005  277.39   277.71   279.64   281.64   282.54 
203006  282.67   282.96   284.40   286.03   286.06 
203007  286.73   287.56   289.18   290.17   290.31 
203008  286.53   287.09   288.67   289.93   290.45 
203009  282.19   282.23   283.96   285.12   285.79 
203010  275.16   275.34   277.70   279.93   280.01 
203011  264.74   265.58   270.24   272.73   273.34 
203012  256.93   257.99   262.00   267.96   268.03 
203101  255.52   255.63   261.09   267.01   267.05 
203102  258.35   258.57   265.49   269.75   271.28 
203103  263.64   264.32   269.08   272.57   273.34 
203104  269.35   271.11   273.92   277.30   277.75 
203105  278.01   278.01   279.46   281.91   282.16 
203106  282.75   282.95   284.48   286.86   287.25 
203107  285.67   286.56   288.83   290.01   290.13 
203108  287.25   287.34   288.71   289.69   289.97 
203109  282.55   282.88   283.77   285.37   286.14 
203110  274.95   275.26   277.15   279.23   279.44 
203111  266.88   267.11   270.56   271.89   272.70 
203112  256.17   256.71   264.01   269.06   269.72 
203201  255.29   255.42   262.78   268.43   268.82 
203202  258.18   259.29   264.94   269.13   270.88 
203203  263.02   265.44   269.28   272.09   272.49 
203204  269.39   270.54   273.96   276.25   276.56 
203205  277.63   277.87   279.52   281.13   283.05 
203206  282.07   282.43   284.53   286.36   286.98 
203207  286.44   286.99   288.60   290.00   291.09 
203208  286.55   286.58   288.68   290.04   290.09 
203209  282.06   282.54   283.94   285.52   286.32 
203210  274.94   275.28   277.39   279.74   279.87 
203211  267.22   267.59   269.91   272.70   272.88 
203212  256.06   257.47   263.20   266.32   266.92 
203301  253.45   256.08   262.30   268.27   268.34 
203302  256.73   257.16   265.84   269.07   271.11 
203303  260.99   265.20   268.64   271.42   271.84 
203304  267.37   271.15   273.52   277.06   278.12 
203305  277.42   278.16   279.40   281.62   281.69 
203306  282.75   283.00   284.48   286.21   286.45 
203307  286.15   286.52   288.58   289.88   290.68 
203308  286.41   287.11   288.65   289.80   290.07 
203309  282.36   282.41   283.93   284.85   284.87 
203310  275.28   275.31   278.00   279.48   280.31 
203311  265.72   266.75   270.35   272.61   273.88 
203312  257.86   258.99   262.94   266.90   268.07 
203401  253.44   255.97   262.57   268.27   268.59 
203402  260.53   260.54   265.16   268.60   270.79 
203403  261.91   264.63   268.82   271.25   272.12 
203404  269.11   270.83   273.92   275.90   276.53 
203405  277.14   277.66   279.83   281.17   282.69 
203406  282.66   282.81   284.30   286.05   286.35 
203407  286.73   286.74   288.91   290.29   290.71 
203408  286.21   287.05   288.75   290.17   290.91 
203409  281.92   282.33   283.84   285.84   286.26 
203410  273.47   274.57   277.45   278.92   279.52 
203411  266.72   267.40   270.10   273.59   274.05 
203412  256.56   260.27   264.72   267.75   269.52 
203501  254.92   256.02   263.79   267.71   267.87 
203502  257.99   258.42   265.64   269.00   269.38 
203503  260.92   264.77   269.67   273.31   274.46 
203504  269.95   271.32   274.19   277.01   277.06 
203505  277.89   278.29   279.74   281.79   282.12 
203506  282.52   283.39   284.85   287.00   287.22 
203507  285.05   287.50   289.38   290.38   290.62 
203508  285.47   287.38   289.10   290.17   290.58 
203509  281.89   282.57   284.29   286.01   286.68 
203510  274.34   274.57   277.81   280.16   280.98 
203511  266.23   267.26   270.50   272.84   274.49 
203512  258.03   258.21   263.10   269.99   270.09 
203601  252.31   253.10   261.80   266.81   267.58 
203602  257.48   260.92   265.81   270.37   271.30 
203603  266.98   267.16   269.74   272.50   273.70 
203604  271.25   271.41   274.24   277.33   277.47 
203605  278.17   278.20   279.74   281.19   281.33 
203606  282.18   282.69   284.80   286.29   286.83 
203607  286.99   287.83   289.31   290.40   291.24 
203608  286.99   287.30   288.88   290.56   291.03 
203609  282.82   282.95   284.41   285.71   285.89 
203610  274.96   275.76   277.64   279.48   280.04 
203611  266.53   267.89   270.66   272.53   272.60 
203612  255.78   257.21   263.60   268.27   269.20 
203701  254.55   254.82   262.75   268.23   270.58 
203702  258.36   259.04   265.30   270.94   271.82 
203703  262.17   264.19   270.19   272.89   274.18 
203704  271.60   271.89   274.79   276.64   277.24 
203705  278.62   278.65   280.05   281.88   282.42 
203706  282.69   282.77   284.85   286.65   287.06 
203707  287.66   287.71   289.06   290.57   290.87 
203708  286.48   287.36   289.06   290.04   290.25 
203709  282.81   282.88   284.20   286.06   286.06 
203710  275.40   275.58   277.86   279.82   280.06 
203711  266.43   266.96   270.40   272.44   273.09 
203712  258.42   258.56   264.54   268.62   269.52 
203801  254.71   256.30   262.14   266.19   267.09 
203802  258.51   259.10   265.27   270.39   270.67 
203803  264.42   264.48   269.11   271.93   271.96 
203804  269.61   270.56   273.80   275.80   276.51 
203805  277.58   278.06   279.65   281.29   281.82 
203806  283.17   283.20   285.01   286.68   287.02 
203807  287.34   287.50   288.83   290.77   290.90 
203808  287.49   287.93   288.82   289.99   290.15 
203809  282.45   282.60   284.62   286.45   286.65 
203810  275.13   275.66   277.67   279.11   279.60 
203811  267.32   267.57   270.54   272.83   273.04 
203812  258.78   259.30   265.52   269.18   269.88 
203901  257.99   258.51   263.22   266.72   267.54 
203902  260.11   260.55   266.01   270.67   271.38 
203903  267.03   267.18   269.73   272.63   272.85 
203904  271.03   272.51   274.26   276.16   276.30 
203905  277.92   278.46   279.98   282.13   282.22 
203906  282.05   282.56   285.02   286.98   287.07 
203907  286.60   287.77   289.39   290.47   290.52 
203908  287.43   287.94   289.30   290.20   290.81 
203909  282.62   283.16   284.74   286.06   286.24 
203910  275.82   275.85   277.58   280.16   280.60 
203911  265.02   265.60   270.19   273.27   273.42 
203912  256.40   259.29   265.37   267.97   269.57 
204001  256.86   257.14   263.60   267.37   267.78 
204002  259.96   260.71   265.75   270.50   271.80 
204003  265.16   265.83   270.13   272.55   272.62 
204004  270.55   271.28   273.76   276.55   277.85 
204005  278.70   278.84   280.05   281.15   283.07 
204006  283.22   283.24   285.63   287.18   287.45 
204007  287.19   287.22   289.80   290.33   290.53 
204008  287.93   288.07   289.26   289.96   290.12 
204009  283.11   283.28   284.54   286.10   286.44 
204010  274.37   275.81   277.60   279.58   279.69 
204011  266.90   267.77   270.88   272.94   273.08 
204012  259.72   259.84   264.43   269.29   269.31 
204101  257.23   257.33   263.02   268.80   269.01 
204102  258.81   259.84   265.45   269.61   270.47 
204103  260.40   262.65   269.89   272.75   273.10 
204104  268.90   270.11   274.30   276.68   276.88 
204105  277.95   278.19   279.98   282.00   282.01 
204106  282.50   282.79   285.16   286.86   286.97 
204107  285.96   286.07   289.02   290.70   291.00 
204108  286.79   287.16   288.90   290.55   291.22 
204109  282.67   283.01   284.64   286.09   286.25 
204110  275.16   276.07   277.92   279.43   279.64 
204111  265.60   267.33   270.85   272.77   272.89 
204112  257.08   257.82   265.05   268.90   268.95 
204201  255.68   257.73   262.50   266.21   268.09 
204202  261.13   261.43   265.83   270.39   270.61 
204203  266.07   266.10   269.91   273.12   273.24 
204204  270.05   272.13   274.54   276.06   276.56 
204205  278.05   278.32   280.25   281.70   282.19 
204206  282.72   283.09   285.21   286.64   287.39 
204207  286.93   286.99   289.41   290.78   290.97 
204208  287.02   287.12   289.02   290.52   291.20 
204209  282.63   283.16   284.42   286.04   286.54 
204210  274.87   275.68   277.63   279.70   280.24 
204211  266.66   267.24   271.27   273.11   274.12 
204212  257.05   257.94   264.40   268.70   269.71 
204301  255.15   258.04   263.60   267.24   268.09 
204302  260.95   261.43   267.04   270.22   270.50 
204303  265.68   266.33   269.82   272.79   272.99 
204304  270.09   270.47   274.67   276.86   278.04 
204305  277.50   278.59   279.91   281.47   282.08 
204306  282.69   283.78   285.19   287.31   287.40 
204307  286.80   286.82   289.64   291.29   291.58 
204308  286.93   287.62   289.38   290.83   292.41 
204309  282.96   283.48   284.99   286.35   286.43 
204310  275.87   276.00   278.38   280.47   280.62 
204311  267.15   268.43   271.31   273.70   273.85 
204312  258.40   259.79   264.48   267.53   269.05 
204401  256.98   257.79   262.64   268.59   268.75 
204402  258.90   260.29   265.54   269.57   271.26 
204403  266.56   267.31   269.61   273.04   273.19 
204404  271.89   272.11   274.76   277.16   277.70 
204405  278.72   278.74   280.45   281.97   282.04 
204406  283.79   283.81   285.79   286.95   288.50 
204407  286.99   287.76   289.05   290.98   291.21 
204408  287.07   287.64   289.11   290.53   290.82 
204409  282.91   283.29   284.68   286.07   286.42 
204410  275.00   275.22   278.09   279.53   280.57 
204411  266.71   267.01   270.62   273.93   274.18 
204412  256.90   257.24   264.44   270.27   270.89 
204501  255.76   256.63   263.88   267.99   268.28 
204502  260.28   261.78   266.65   271.53   272.21 
204503  263.92   265.64   269.88   273.40   274.71 
204504  272.07   272.46   274.54   275.93   276.83 
204505  277.32   277.61   280.32   282.19   282.68 
204506  282.99   283.70   285.51   287.30   288.48 
204507  286.80   287.36   289.70   290.99   291.50 
204508  287.37   288.26   289.68   290.83   290.96 
204509  282.92   283.06   284.98   286.09   286.77 
204510  275.06   276.24   278.53   280.67   280.94 
204511  267.29   267.40   271.19   273.38   274.55 
204512  260.92   261.28   265.56   268.76   268.86 
204601  254.47   259.98   264.63   268.60   268.65 
204602  259.83   259.96   267.63   270.18   270.48 
204603  263.62   265.10   270.48   273.53   274.04 
204604  270.47   270.62   274.64   277.22   277.98 
204605  278.38   278.48   280.63   282.63   282.73 
204606  282.90   283.11   285.27   288.97   289.33 
204607  286.44   287.50   289.68   290.94   290.94 
204608  287.19   287.79   289.87   290.84   291.06 
204609  283.19   283.58   284.90   286.72   287.01 
204610  274.92   275.79   278.21   279.69   280.13 
204611  264.65   267.80   270.77   273.41   275.12 
204612  258.51   260.00   264.06   269.02   269.38 
204701  257.77   257.97   263.25   269.36   270.04 
204702  259.53   260.69   266.07   271.43   271.64 
204703  263.48   264.35   269.64   273.39   273.47 
204704  270.92   270.98   274.55   276.98   277.61 
204705  278.20   279.24   280.65   282.36   282.88 
204706  282.74   283.16   285.46   287.33   287.35 
204707  288.15   288.19   289.70   290.97   291.38 
204708  288.16   288.39   289.46   291.11   291.18 
204709  283.14   283.32   285.32   286.73   287.01 
204710  275.24   275.34   278.35   280.82   280.99 
204711  266.64   268.85   271.62   273.89   274.25 
204712  258.74   259.58   264.23   267.21   267.40 
204801  257.48   258.85   264.61   269.44   270.01 
204802  261.71   261.82   266.82   270.33   270.84 
204803  267.35   267.75   270.54   274.07   274.42 
204804  271.21   272.14   274.85   277.30   277.46 
204805  278.47   278.80   280.58   282.20   282.94 
204806  283.89   284.07   285.57   286.88   287.14 
204807  287.40   287.56   289.87   291.06   291.34 
204808  286.71   287.62   289.82   291.14   291.28 
204809  283.31   283.59   285.20   286.77   287.39 
204810  276.43   276.64   278.41   280.27   280.95 
204811  267.91   268.30   272.10   273.99   274.16 
204812  260.75   261.01   265.24   269.12   269.98 
204901  254.20   254.85   263.01   266.99   268.71 
204902  262.03   262.20   266.56   269.39   270.34 
204903  265.30   266.12   269.77   273.49   274.06 
204904  271.27   271.94   274.77   277.96   278.54 
204905  277.78   278.24   280.71   282.41   282.65 
204906  283.68   284.01   285.59   287.17   287.42 
204907  287.17   287.88   290.13   291.13   291.20 
204908  287.38   287.56   289.87   291.04   291.28 
204909  283.71   283.87   285.15   286.51   287.18 
204910  274.45   276.36   278.47   279.91   280.12 
204911  269.57   269.70   271.91   274.20   275.29 
204912  258.72   260.33   265.03   269.42   270.18 
205001  255.50   257.56   263.43   267.02   271.43 
205002  261.02   261.92   266.45   270.64   271.12 
205003  263.20   268.42   271.11   273.43   273.66 
205004  273.11   273.35   275.44   278.20   279.29 
205005  278.50   279.11   280.71   282.87   282.90 
205006  284.35   284.60   285.82   287.47   287.56 
205007  288.06   288.35   289.85   291.43   291.73 
205008  288.26   288.39   289.85   291.46   291.51 
205009  283.36   283.97   285.51   286.53   286.59 
205010  276.07   276.65   278.65   280.62   280.90 
205011  267.96   268.58   271.62   273.96   274.84 
205012  258.92   259.14   265.25   269.53   270.14 
205101  253.51   255.73   264.17   268.60   268.63 
205102  256.05   259.86   266.68   271.41   271.93 
205103  262.52   264.87   270.59   273.54   274.12 
205104  271.88   271.91   274.97   276.79   277.18 
205105  278.75   278.75   280.76   282.64   282.70 
205106  284.05   284.10   285.55   287.10   287.87 
205107  285.71   286.95   289.99   291.52   292.21 
205108  287.54   287.93   289.76   290.82   290.83 
205109  283.67   283.92   285.07   286.13   286.27 
205110  274.92   277.02   278.42   280.54   280.89 
205111  268.82   268.90   271.59   273.82   273.91 
205112  259.09   259.86   264.64   269.50   270.14 
205201  257.45   258.17   263.77   269.63   269.71 
205202  258.65   258.73   266.86   270.58   270.85 
205203  266.89   266.94   270.27   272.92   274.19 
205204  271.53   272.81   274.45   277.45   277.45 
205205  278.42   278.61   280.50   282.68   282.72 
205206  283.75   284.24   285.67   287.95   288.15 
205207  287.81   287.98   289.90   291.47   291.47 
205208  287.72   288.16   290.00   291.16   291.22 
205209  283.58   283.60   285.42   286.56   286.63 
205210  274.63   276.84   278.59   280.47   280.49 
205211  268.00   269.22   271.45   273.78   273.87 
205212  259.36   260.54   265.69   268.90   269.21 
205301  256.77   256.99   264.24   268.04   271.41 
205302  263.66   264.24   267.66   272.00   272.10 
205303  266.09   266.72   270.91   274.56   274.69 
205304  270.58   272.33   275.12   278.02   278.49 
205305  279.17   279.50   280.64   283.10   283.18 
205306  283.61   284.30   285.91   287.45   287.89 
205307  288.36   288.96   290.16   291.44   291.95 
205308  288.19   288.51   289.93   291.70   291.84 
205309  284.00   284.06   285.36   286.76   286.93 
205310  275.99   276.89   278.68   281.11   281.32 
205311  269.08   269.48   271.36   273.30   273.41 
205312  259.69   260.52   265.52   268.97   269.45 
205401  259.93   260.04   264.01   268.51   269.90 
205402  259.98   261.94   267.20   269.92   271.32 
205403  261.77   264.41   271.20   273.84   274.19 
205404  269.10   272.20   275.46   277.56   277.74 
205405  278.30   279.10   281.02   282.81   283.20 
205406  284.09   284.19   286.36   287.77   288.38 
205407  288.31   288.42   290.34   291.78   292.17 
205408  288.63   288.77   289.99   291.43   291.53 
205409  283.75   284.27   285.65   286.70   287.22 
205410  276.38   276.93   278.82   280.10   281.72 
205411  268.81   268.84   271.84   273.79   274.99 
205412  260.91   261.05   266.11   268.32   269.26 
205501  260.25   260.61   263.55   267.51   268.96 
205502  261.50   262.74   267.14   271.80   272.99 
205503  264.16   266.87   270.43   273.26   274.00 
205504  271.17   271.86   275.18   277.57   278.37 
205505  278.03   278.61   281.01   283.28   283.30 
205506  283.77   284.75   285.96   288.10   290.47 
205507  286.78   288.06   290.48   291.94   292.71 
205508  288.20   288.41   290.25   291.94   292.00 
205509  283.68   283.96   285.27   287.00   287.33 
205510  276.84   276.94   278.86   281.19   281.51 
205511  268.58   268.71   271.76   273.84   274.09 
205512  259.42   260.17   264.82   268.66   270.81 
205601  257.12   257.86   265.21   269.52   270.18 
205602  261.72   261.74   267.82   270.36   270.56 
205603  266.92   267.74   270.85   274.49   274.94 
205604  272.81   272.82   275.71   277.56   277.95 
205605  278.41   279.02   281.34   282.89   283.73 
205606  284.44   284.51   286.14   287.42   287.45 
205607  287.47   288.52   290.45   291.70   291.86 
205608  288.76   289.11   290.58   291.59   291.73 
205609  284.01   284.14   285.63   286.82   287.30 
205610  276.02   276.18   279.00   281.22   281.33 
205611  269.19   269.62   271.77   274.27   277.16 
205612  260.56   261.47   265.88   270.09   270.36 
205701  258.02   258.32   264.40   268.83   270.07 
205702  261.33   262.69   267.89   271.58   272.55 
205703  265.86   266.42   271.07   274.04   274.34 
205704  272.68   273.22   275.73   278.08   278.19 
205705  278.98   279.20   280.61   282.45   282.67 
205706  284.00   284.09   286.17   287.74   287.94 
205707  288.55   288.77   290.73   292.17   292.41 
205708  288.92   289.07   290.35   291.93   292.01 
205709  283.85   284.20   285.92   287.03   287.07 
205710  276.17   276.63   278.85   280.76   281.00 
205711  268.71   269.01   271.45   274.06   274.18 
205712  260.22   260.53   265.48   270.11   270.28 
205801  260.77   260.82   264.43   269.08   269.09 
205802  262.14   263.21   267.53   272.22   272.25 
205803  268.10   268.10   271.13   274.50   274.81 
205804  272.74   273.76   275.58   277.90   279.31 
205805  278.84   279.92   281.35   283.02   283.19 
205806  284.79   285.10   286.34   288.85   288.90 
205807  287.94   289.18   290.87   292.41   292.79 
205808  288.42   288.85   290.78   291.96   292.01 
205809  283.85   284.14   285.81   287.62   287.80 
205810  276.36   276.91   278.96   281.86   282.38 
205811  268.29   268.44   272.47   274.75   275.10 
205812  260.17   260.61   265.90   269.45   269.67 
205901  260.17   260.44   264.50   268.34   271.13 
205902  263.25   264.49   268.55   271.54   274.41 
205903  268.40   268.60   271.00   273.71   274.52 
205904  272.20   272.89   275.71   278.50   279.40 
205905  278.79   279.61   281.50   282.87   282.92 
205906  284.79   285.01   286.50   288.04   288.28 
205907  288.60   289.00   290.73   292.16   292.18 
205908  289.15   289.35   290.60   291.74   292.00 
205909  284.59   284.60   285.94   287.37   287.67 
205910  277.17   277.22   279.12   281.17   281.95 
205911  269.42   269.90   272.77   274.58   275.06 
205912  258.25   260.44   265.25   269.99   270.76 
206001  254.19   256.98   265.72   271.66   272.61 
206002  261.57   263.13   267.68   272.49   273.16 
206003  268.18   268.81   271.44   274.04   274.86 
206004  273.27   273.37   275.53   278.20   278.31 
206005  279.33   279.66   281.66   282.54   283.26 
206006  283.40   284.26   286.43   288.25   289.07 
206007  288.42   288.76   290.64   291.90   291.91 
206008  289.06   289.18   290.70   291.69   291.74 
206009  284.32   284.43   286.05   287.76   288.06 
206010  277.16   277.35   279.66   281.75   281.89 
206011  268.15   268.71   272.12   274.06   274.09 
206012  259.47   260.69   266.05   269.73   271.11 
206101  257.63   259.50   264.57   269.88   270.81 
206102  264.76   264.78   268.32   271.34   272.12 
206103  267.68   268.63   271.81   274.45   274.51 
206104  271.30   272.75   275.64   277.62   278.22 
206105  279.45   279.49   281.55   283.17   284.47 
206106  284.27   284.42   286.11   287.87   288.30 
206107  288.88   289.08   290.53   291.78   291.97 
206108  288.88   289.09   290.62   291.72   291.97 
206109  283.89   284.34   285.95   287.24   287.64 
206110  276.23   276.87   279.04   280.39   280.50 
206111  269.29   269.32   272.28   274.92   275.04 
206112  261.53   262.15   266.27   270.55   271.71 
206201  259.34   260.11   264.81   269.18   270.44 
206202  262.67   262.78   267.81   270.95   271.01 
206203  267.82   269.22   271.00   273.45   273.88 
206204  272.71   273.19   275.65   277.39   278.07 
206205  278.69   279.59   281.53   283.81   284.31 
206206  284.15   284.39   286.59   288.45   288.59 
206207  287.40   288.35   290.63   291.79   291.82 
206208  289.33   289.40   290.65   292.24   292.53 
206209  284.16   284.82   286.38   287.69   288.41 
206210  276.89   276.91   279.32   281.33   281.47 
206211  268.23   268.77   272.36   274.51   275.09 
206212  261.21   261.27   265.75   269.62   269.76 
206301  257.11   259.63   264.02   269.97   270.69 
206302  262.81   263.33   268.84   271.62   271.63 
206303  265.33   265.55   271.10   274.84   275.14 
206304  272.25   273.30   275.58   278.01   278.01 
206305  279.14   279.66   281.50   283.58   283.86 
206306  283.99   284.23   286.05   287.25   288.99 
206307  288.30   288.61   290.74   292.18   292.28 
206308  287.96   288.73   290.63   291.85   291.91 
206309  283.59   284.29   286.11   287.08   287.10 
206310  277.79   277.87   279.74   281.31   281.52 
206311  269.03   269.22   272.36   274.57   274.63 
206312  259.90   261.95   266.14   269.84   270.63 
206401  259.29   259.44   264.43   269.32   270.05 
206402  262.98   263.07   268.55   271.61   272.70 
206403  267.14   267.29   271.60   273.86   274.30 
206404  273.63   273.66   275.97   278.04   278.24 
206405  279.19   279.84   281.72   283.26   283.47 
206406  284.69   284.90   286.89   288.69   288.92 
206407  288.04   288.89   291.04   292.59   292.66 
206408  289.14   289.49   291.15   292.41   292.49 
206409  284.53   284.74   286.48   287.77   287.99 
206410  277.03   277.30   279.61   281.20   281.56 
206411  266.88   269.15   272.45   274.68   276.44 
206412  260.80   261.57   266.50   271.74   271.88 
206501  258.14   260.03   265.60   271.92   272.22 
206502  263.84   265.02   268.48   271.03   271.50 
206503  268.17   268.87   272.10   273.79   274.22 
206504  272.42   273.86   276.18   277.91   278.31 
206505  279.61   279.85   281.86   283.97   284.40 
